Created file at epoch: 1136
(Timestamp: 3365186) Temperature Readings: [-32.26, -36.13, 78.71, -38.06, -33.23, 98.71, -34.84, 94.84], Solar Cell 1: [Voltage: 0.00V, Current: 17.96mA], Solar Cell 2: [Voltage: 2.47V, Current: 5.55mA]
(Timestamp: 3365696) Temperature Readings: [-32.58, -35.81, 78.71, -38.39, -33.23, 98.71, -34.84, 94.84], Solar Cell 1: [Voltage: 0.01V, Current: 17.30mA], Solar Cell 2: [Voltage: 2.40V, Current: 5.55mA]
(Timestamp: 3366207) Temperature Readings: [-32.26, -36.13, 78.71, -38.06, -33.23, 98.71, -34.84, 94.84], Solar Cell 1: [Voltage: 0.00V, Current: 21.55mA], Solar Cell 2: [Voltage: 2.35V, Current: 5.55mA]
(Timestamp: 3366713) Temperature Readings: [-32.26, -35.81, 78.71, -38.39, -33.23, 98.71, -34.52, 96.45], Solar Cell 1: [Voltage: 0.00V, Current: 14.69mA], Solar Cell 2: [Voltage: 1.30V, Current: 119.82mA]
(Timestamp: 3367220) Temperature Readings: [-32.26, -35.81, 79.03, -38.06, -33.23, 98.06, -34.52, 93.55], Solar Cell 1: [Voltage: 0.01V, Current: 20.90mA], Solar Cell 2: [Voltage: 2.65V, Current: 5.88mA]
(Timestamp: 3367726) Temperature Readings: [-31.94, -36.13, 78.71, -38.39, -33.23, 98.39, -34.84, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 14.04mA], Solar Cell 2: [Voltage: 2.86V, Current: 6.20mA]
(Timestamp: 3368235) Temperature Readings: [-32.26, -35.81, 79.03, -38.06, -33.23, 98.71, -34.19, 94.19], Solar Cell 1: [Voltage: 0.01V, Current: 18.28mA], Solar Cell 2: [Voltage: 2.61V, Current: 5.88mA]
(Timestamp: 3368744) Temperature Readings: [-32.26, -36.13, 78.71, -38.06, -33.23, 99.35, -34.52, 97.10], Solar Cell 1: [Voltage: 0.01V, Current: 20.90mA], Solar Cell 2: [Voltage: 1.49V, Current: 137.78mA]
(Timestamp: 3369252) Temperature Readings: [-31.94, -35.81, 78.71, -38.39, -32.90, 98.06, -34.84, 92.90], Solar Cell 1: [Voltage: 0.01V, Current: 21.55mA], Solar Cell 2: [Voltage: 0.48V, Current: 28.41mA]
(Timestamp: 3369761) Temperature Readings: [-32.26, -36.13, 79.03, -38.06, -33.55, 98.39, -34.52, 93.87], Solar Cell 1: [Voltage: 0.00V, Current: 21.55mA], Solar Cell 2: [Voltage: 0.52V, Current: 31.02mA]
(Timestamp: 3370272) Temperature Readings: [-32.26, -35.81, 79.03, -38.06, -33.55, 99.68, -34.52, 97.42], Solar Cell 1: [Voltage: 0.01V, Current: 21.55mA], Solar Cell 2: [Voltage: 1.43V, Current: 133.54mA]
(Timestamp: 3370782) Temperature Readings: [-32.26, -36.45, 79.03, -38.06, -33.55, 98.39, -34.84, 93.55], Solar Cell 1: [Voltage: 0.00V, Current: 19.92mA], Solar Cell 2: [Voltage: 2.15V, Current: 4.90mA]
(Timestamp: 3371292) Temperature Readings: [-32.26, -35.81, 79.03, -38.06, -33.55, 98.39, -34.52, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 12.41mA], Solar Cell 2: [Voltage: 2.56V, Current: 5.88mA]
(Timestamp: 3371805) Temperature Readings: [-32.26, -36.45, 79.03, -38.06, -33.87, 98.71, -34.19, 95.48], Solar Cell 1: [Voltage: 0.00V, Current: 5.22mA], Solar Cell 2: [Voltage: 1.07V, Current: 90.11mA]
(Timestamp: 3372312) Temperature Readings: [-32.26, -36.13, 79.03, -38.06, -33.55, 98.71, -34.52, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 21.55mA], Solar Cell 2: [Voltage: 2.83V, Current: 6.20mA]
(Timestamp: 3372818) Temperature Readings: [-32.26, -35.81, 79.03, -38.06, -33.55, 98.71, -34.52, 94.19], Solar Cell 1: [Voltage: 0.01V, Current: 21.88mA], Solar Cell 2: [Voltage: 2.87V, Current: 6.20mA]
(Timestamp: 3373325) Temperature Readings: [-32.26, -35.81, 78.71, -37.74, -33.55, 98.71, -34.19, 94.19], Solar Cell 1: [Voltage: 0.01V, Current: 9.79mA], Solar Cell 2: [Voltage: 2.90V, Current: 6.20mA]
(Timestamp: 3373831) Temperature Readings: [-31.94, -35.81, 78.71, -38.06, -33.55, 98.71, -34.19, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 12.08mA], Solar Cell 2: [Voltage: 2.86V, Current: 6.20mA]
(Timestamp: 3374340) Temperature Readings: [-32.26, -35.81, 78.71, -38.06, -33.55, 98.71, -34.52, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 16.98mA], Solar Cell 2: [Voltage: 2.72V, Current: 5.88mA]
(Timestamp: 3374849) Temperature Readings: [-31.94, -35.81, 78.71, -38.06, -33.55, 98.71, -34.52, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 20.24mA], Solar Cell 2: [Voltage: 2.56V, Current: 5.88mA]
(Timestamp: 3375358) Temperature Readings: [-32.26, -36.13, 78.71, -38.06, -33.87, 98.71, -34.52, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 20.90mA], Solar Cell 2: [Voltage: 2.38V, Current: 5.55mA]
(Timestamp: 3375866) Temperature Readings: [-32.26, -36.13, 78.71, -38.06, -33.87, 98.71, -34.84, 94.52], Solar Cell 1: [Voltage: 0.00V, Current: 21.22mA], Solar Cell 2: [Voltage: 2.39V, Current: 5.55mA]
(Timestamp: 3376376) Temperature Readings: [-32.26, -35.81, 78.71, -38.06, -33.87, 98.71, -34.19, 94.84], Solar Cell 1: [Voltage: 0.00V, Current: 21.22mA], Solar Cell 2: [Voltage: 2.64V, Current: 5.88mA]
(Timestamp: 3376887) Temperature Readings: [-32.26, -35.81, 78.71, -38.06, -33.87, 98.39, -34.52, 94.52], Solar Cell 1: [Voltage: 0.00V, Current: 21.22mA], Solar Cell 2: [Voltage: 2.86V, Current: 6.53mA]
(Timestamp: 3377397) Temperature Readings: [-32.26, -36.13, 78.71, -38.06, -33.87, 98.06, -34.52, 94.84], Solar Cell 1: [Voltage: 0.00V, Current: 21.55mA], Solar Cell 2: [Voltage: 2.90V, Current: 6.20mA]
(Timestamp: 3377908) Temperature Readings: [-31.94, -35.81, 78.71, -38.06, -34.19, 98.39, -34.52, 94.52], Solar Cell 1: [Voltage: 0.00V, Current: 30.04mA], Solar Cell 2: [Voltage: 2.72V, Current: 6.20mA]
(Timestamp: 3378414) Temperature Readings: [-32.26, -36.13, 79.03, -38.06, -33.87, 99.03, -34.52, 96.13], Solar Cell 1: [Voltage: 0.00V, Current: 84.56mA], Solar Cell 2: [Voltage: 1.04V, Current: 85.87mA]
(Timestamp: 3378921) Temperature Readings: [-32.26, -35.81, 78.71, -38.39, -33.87, 98.71, -34.52, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 75.09mA], Solar Cell 2: [Voltage: 0.85V, Current: 34.28mA]
(Timestamp: 3379427) Temperature Readings: [-32.26, -36.13, 78.71, -38.06, -33.55, 98.71, -34.52, 93.87], Solar Cell 1: [Voltage: 0.01V, Current: 21.88mA], Solar Cell 2: [Voltage: 0.86V, Current: 35.26mA]
(Timestamp: 3379935) Temperature Readings: [-31.94, -35.81, 78.71, -38.06, -33.87, 98.39, -34.52, 93.87], Solar Cell 1: [Voltage: 0.00V, Current: 21.55mA], Solar Cell 2: [Voltage: 0.75V, Current: 33.63mA]
(Timestamp: 3380444) Temperature Readings: [-32.26, -35.81, 78.71, -38.06, -33.87, 98.39, -34.52, 93.87], Solar Cell 1: [Voltage: 0.00V, Current: 20.90mA], Solar Cell 2: [Voltage: 0.56V, Current: 32.32mA]
(Timestamp: 3380952) Temperature Readings: [-31.94, -35.81, 78.71, -38.06, -33.55, 98.71, -34.52, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 19.92mA], Solar Cell 2: [Voltage: 0.77V, Current: 33.63mA]
(Timestamp: 3381461) Temperature Readings: [-32.26, -35.81, 78.71, -38.06, -33.87, 98.71, -34.52, 94.52], Solar Cell 1: [Voltage: 0.00V, Current: 16.98mA], Solar Cell 2: [Voltage: 2.01V, Current: 4.90mA]
(Timestamp: 3381971) Temperature Readings: [-32.26, -35.81, 78.71, -38.06, -33.87, 98.71, -34.52, 94.84], Solar Cell 1: [Voltage: 0.01V, Current: 16.98mA], Solar Cell 2: [Voltage: 2.28V, Current: 5.55mA]
(Timestamp: 3382496) Temperature Readings: [-32.26, -35.81, 78.71, -38.06, -33.87, 99.03, -34.19, 94.84], Solar Cell 1: [Voltage: 0.01V, Current: 19.92mA], Solar Cell 2: [Voltage: 2.41V, Current: 5.55mA]
(Timestamp: 3383006) Temperature Readings: [-32.26, -35.81, 78.71, -38.06, -34.19, 98.71, -34.52, 94.84], Solar Cell 1: [Voltage: 0.01V, Current: 21.22mA], Solar Cell 2: [Voltage: 2.58V, Current: 5.88mA]
(Timestamp: 3383517) Temperature Readings: [-32.26, -35.81, 78.71, -38.06, -34.19, 99.03, -34.52, 97.10], Solar Cell 1: [Voltage: 0.00V, Current: 21.55mA], Solar Cell 2: [Voltage: 1.28V, Current: 116.89mA]
(Timestamp: 3384028) Temperature Readings: [-31.94, -36.13, 78.71, -38.06, -33.87, 98.06, -34.52, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 21.88mA], Solar Cell 2: [Voltage: 2.26V, Current: 5.22mA]
(Timestamp: 3384534) Temperature Readings: [-31.94, -35.81, 78.71, -38.39, -34.19, 98.39, -34.52, 93.87], Solar Cell 1: [Voltage: 0.00V, Current: 21.88mA], Solar Cell 2: [Voltage: 0.52V, Current: 30.36mA]
(Timestamp: 3385041) Temperature Readings: [-32.26, -35.81, 78.71, -38.06, -33.87, 98.71, -34.52, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 20.24mA], Solar Cell 2: [Voltage: 0.63V, Current: 33.30mA]
(Timestamp: 3385547) Temperature Readings: [-31.94, -35.81, 78.71, -38.06, -34.19, 98.71, -34.52, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 20.90mA], Solar Cell 2: [Voltage: 0.70V, Current: 33.30mA]
(Timestamp: 3386054) Temperature Readings: [-32.26, -35.81, 78.71, -38.06, -33.87, 98.71, -34.52, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 21.55mA], Solar Cell 2: [Voltage: 0.63V, Current: 33.30mA]
(Timestamp: 3386563) Temperature Readings: [-31.94, -35.81, 78.71, -38.06, -33.87, 99.35, -34.52, 97.74], Solar Cell 1: [Voltage: 0.00V, Current: 21.55mA], Solar Cell 2: [Voltage: 1.46V, Current: 135.82mA]
(Timestamp: 3387072) Temperature Readings: [-31.94, -35.81, 78.71, -38.06, -34.19, 97.10, -34.52, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 20.90mA], Solar Cell 2: [Voltage: 2.57V, Current: 5.88mA]
(Timestamp: 3387581) Temperature Readings: [-32.26, -35.48, 78.71, -38.06, -34.19, 97.42, -34.52, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 21.88mA], Solar Cell 2: [Voltage: 2.83V, Current: 6.20mA]
(Timestamp: 3388091) Temperature Readings: [-31.61, -35.81, 78.71, -38.06, -34.19, 98.06, -34.52, 95.48], Solar Cell 1: [Voltage: 0.00V, Current: 21.55mA], Solar Cell 2: [Voltage: 1.01V, Current: 81.30mA]
(Timestamp: 3388601) Temperature Readings: [-31.61, -35.81, 78.71, -38.06, -34.19, 97.74, -34.52, 93.87], Solar Cell 1: [Voltage: 0.00V, Current: 21.22mA], Solar Cell 2: [Voltage: 0.90V, Current: 39.51mA]
(Timestamp: 3389111) Temperature Readings: [-31.94, -35.48, 78.71, -38.06, -34.19, 97.74, -34.52, 93.87], Solar Cell 1: [Voltage: 0.01V, Current: 21.55mA], Solar Cell 2: [Voltage: 2.42V, Current: 5.55mA]
(Timestamp: 3389625) Temperature Readings: [-31.94, -35.81, 78.71, -38.06, -34.19, 98.06, -34.52, 93.87], Solar Cell 1: [Voltage: 0.00V, Current: 20.90mA], Solar Cell 2: [Voltage: 2.27V, Current: 5.55mA]
(Timestamp: 3390131) Temperature Readings: [-31.94, -35.81, 78.71, -38.06, -34.19, 97.74, -34.52, 93.87], Solar Cell 1: [Voltage: 0.00V, Current: 19.92mA], Solar Cell 2: [Voltage: 2.06V, Current: 4.90mA]
(Timestamp: 3390637) Temperature Readings: [-31.94, -35.81, 78.71, -38.06, -34.19, 97.74, -34.52, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 19.59mA], Solar Cell 2: [Voltage: 2.40V, Current: 5.55mA]
(Timestamp: 3391144) Temperature Readings: [-31.94, -35.81, 78.71, -38.06, -33.87, 98.06, -34.19, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 19.59mA], Solar Cell 2: [Voltage: 2.56V, Current: 5.88mA]
(Timestamp: 3391650) Temperature Readings: [-32.26, -35.81, 78.71, -37.74, -34.52, 98.39, -34.52, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 19.59mA], Solar Cell 2: [Voltage: 2.68V, Current: 5.88mA]
(Timestamp: 3392159) Temperature Readings: [-31.94, -35.81, 78.71, -38.06, -34.19, 98.39, -34.52, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 21.55mA], Solar Cell 2: [Voltage: 2.65V, Current: 5.88mA]
(Timestamp: 3392668) Temperature Readings: [-31.94, -35.81, 78.71, -38.06, -34.19, 98.39, -34.52, 94.19], Solar Cell 1: [Voltage: 0.01V, Current: 23.18mA], Solar Cell 2: [Voltage: 2.64V, Current: 5.88mA]
(Timestamp: 3393177) Temperature Readings: [-31.94, -35.81, 78.71, -38.06, -34.19, 98.71, -34.52, 94.84], Solar Cell 1: [Voltage: 0.00V, Current: 77.05mA], Solar Cell 2: [Voltage: 2.59V, Current: 5.88mA]
(Timestamp: 3393686) Temperature Readings: [-31.94, -35.48, 78.71, -38.06, -33.87, 98.71, -34.19, 94.84], Solar Cell 1: [Voltage: 0.00V, Current: 64.32mA], Solar Cell 2: [Voltage: 2.59V, Current: 5.88mA]
(Timestamp: 3394196) Temperature Readings: [-31.94, -35.81, 78.71, -37.74, -33.87, 98.71, -34.52, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 21.88mA], Solar Cell 2: [Voltage: 2.53V, Current: 6.20mA]
(Timestamp: 3394706) Temperature Readings: [-31.61, -35.48, 78.71, -38.06, -33.87, 98.71, -34.52, 94.52], Solar Cell 1: [Voltage: 0.00V, Current: 18.94mA], Solar Cell 2: [Voltage: 2.41V, Current: 5.55mA]
(Timestamp: 3395217) Temperature Readings: [-31.94, -35.81, 78.71, -38.06, -33.87, 98.71, -34.52, 94.84], Solar Cell 1: [Voltage: 0.00V, Current: 18.61mA], Solar Cell 2: [Voltage: 2.68V, Current: 6.20mA]
(Timestamp: 3395730) Temperature Readings: [-31.94, -35.81, 78.71, -38.06, -33.87, 98.71, -34.52, 94.84], Solar Cell 1: [Voltage: 0.01V, Current: 16.00mA], Solar Cell 2: [Voltage: 2.78V, Current: 6.20mA]
(Timestamp: 3396236) Temperature Readings: [-31.61, -35.48, 78.71, -38.06, -33.87, 98.39, -34.52, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 12.41mA], Solar Cell 2: [Voltage: 1.99V, Current: 4.90mA]
(Timestamp: 3396742) Temperature Readings: [-29.03, -34.19, 79.03, -34.84, -32.58, 98.39, -33.87, 94.84], Solar Cell 1: [Voltage: 0.00V, Current: 21.55mA], Solar Cell 2: [Voltage: 2.21V, Current: 5.22mA]
(Timestamp: 3397249) Temperature Readings: [-29.35, -34.19, 78.71, -36.13, -32.58, 98.71, -33.87, 94.52], Solar Cell 1: [Voltage: 0.00V, Current: 21.88mA], Solar Cell 2: [Voltage: 2.04V, Current: 5.22mA]
(Timestamp: 3397756) Temperature Readings: [-29.35, -34.19, 78.71, -35.48, -32.58, 98.71, -33.87, 94.84], Solar Cell 1: [Voltage: 0.00V, Current: 44.73mA], Solar Cell 2: [Voltage: 2.72V, Current: 5.88mA]
(Timestamp: 3398265) Temperature Readings: [-31.94, -35.48, 79.03, -38.06, -33.55, 98.39, -34.52, 94.52], Solar Cell 1: [Voltage: 0.00V, Current: 82.93mA], Solar Cell 2: [Voltage: 1.97V, Current: 4.90mA]
(Timestamp: 3398774) Temperature Readings: [-31.61, -35.48, 79.03, -38.06, -33.55, 98.71, -34.19, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 83.91mA], Solar Cell 2: [Voltage: 1.96V, Current: 4.90mA]
(Timestamp: 3399283) Temperature Readings: [-31.61, -35.81, 78.71, -38.06, -33.55, 99.03, -34.19, 93.55], Solar Cell 1: [Voltage: 0.00V, Current: 49.63mA], Solar Cell 2: [Voltage: 1.76V, Current: 4.57mA]
(Timestamp: 3399792) Temperature Readings: [-31.94, -35.48, 78.71, -38.06, -33.23, 98.71, -34.19, 94.84], Solar Cell 1: [Voltage: 0.00V, Current: 18.61mA], Solar Cell 2: [Voltage: 0.96V, Current: 72.48mA]
(Timestamp: 3400302) Temperature Readings: [-31.61, -35.81, 78.71, -38.06, -33.23, 98.39, -34.52, 93.55], Solar Cell 1: [Voltage: 0.00V, Current: 15.67mA], Solar Cell 2: [Voltage: 1.93V, Current: 4.90mA]
(Timestamp: 3400813) Temperature Readings: [-31.61, -35.48, 78.71, -37.74, -33.23, 98.71, -34.52, 93.87], Solar Cell 1: [Voltage: 0.00V, Current: 12.08mA], Solar Cell 2: [Voltage: 2.14V, Current: 5.22mA]
(Timestamp: 3401323) Temperature Readings: [-31.61, -35.81, 78.39, -38.06, -33.55, 98.71, -34.52, 93.55], Solar Cell 1: [Voltage: 0.01V, Current: 10.12mA], Solar Cell 2: [Voltage: 2.05V, Current: 5.22mA]
(Timestamp: 3401834) Temperature Readings: [-31.61, -35.81, 78.39, -38.06, -33.23, 98.71, -34.52, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 21.55mA], Solar Cell 2: [Voltage: 2.09V, Current: 5.22mA]
(Timestamp: 3402341) Temperature Readings: [-31.61, -35.81, 78.71, -37.74, -33.55, 98.71, -34.52, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 21.88mA], Solar Cell 2: [Voltage: 2.03V, Current: 4.90mA]
(Timestamp: 3402847) Temperature Readings: [-31.61, -35.81, 78.71, -38.06, -33.23, 98.71, -34.19, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 50.28mA], Solar Cell 2: [Voltage: 1.94V, Current: 4.90mA]
(Timestamp: 3403354) Temperature Readings: [-31.61, -35.48, 79.03, -37.74, -33.23, 98.71, -34.52, 94.84], Solar Cell 1: [Voltage: 0.01V, Current: 86.85mA], Solar Cell 2: [Voltage: 1.81V, Current: 4.57mA]
(Timestamp: 3403861) Temperature Readings: [-31.61, -35.81, 79.03, -38.06, -33.23, 99.03, -34.19, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 91.09mA], Solar Cell 2: [Voltage: 1.74V, Current: 4.57mA]
(Timestamp: 3404370) Temperature Readings: [-31.61, -35.48, 78.71, -37.74, -33.23, 99.35, -34.19, 97.10], Solar Cell 1: [Voltage: 0.00V, Current: 91.09mA], Solar Cell 2: [Voltage: 1.26V, Current: 114.27mA]
(Timestamp: 3404879) Temperature Readings: [-31.29, -35.81, 78.71, -37.74, -32.90, 98.71, -34.19, 96.13], Solar Cell 1: [Voltage: 0.00V, Current: 85.87mA], Solar Cell 2: [Voltage: 1.25V, Current: 113.62mA]
(Timestamp: 3405388) Temperature Readings: [-31.29, -35.48, 78.71, -37.74, -32.90, 98.71, -34.19, 95.48], Solar Cell 1: [Voltage: 0.00V, Current: 22.53mA], Solar Cell 2: [Voltage: 1.50V, Current: 137.78mA]
(Timestamp: 3405897) Temperature Readings: [-31.29, -35.48, 78.71, -38.06, -32.58, 97.74, -34.19, 91.61], Solar Cell 1: [Voltage: 0.00V, Current: 16.00mA], Solar Cell 2: [Voltage: 1.67V, Current: 4.90mA]
(Timestamp: 3406407) Temperature Readings: [-31.61, -35.81, 78.71, -37.74, -32.58, 97.74, -34.52, 92.90], Solar Cell 1: [Voltage: 0.00V, Current: 18.61mA], Solar Cell 2: [Voltage: 1.82V, Current: 4.57mA]
(Timestamp: 3406918) Temperature Readings: [-31.61, -35.81, 78.71, -37.74, -32.58, 98.39, -34.19, 93.55], Solar Cell 1: [Voltage: 0.00V, Current: 18.94mA], Solar Cell 2: [Voltage: 2.06V, Current: 4.90mA]
(Timestamp: 3407428) Temperature Readings: [-31.61, -35.48, 78.71, -37.74, -32.58, 98.71, -34.19, 93.87], Solar Cell 1: [Voltage: 0.00V, Current: 16.32mA], Solar Cell 2: [Voltage: 2.11V, Current: 5.22mA]
(Timestamp: 3407940) Temperature Readings: [-31.61, -35.48, 78.71, -37.74, -32.58, 98.71, -34.19, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 11.43mA], Solar Cell 2: [Voltage: 1.99V, Current: 4.90mA]
(Timestamp: 3408447) Temperature Readings: [-31.61, -35.81, 78.71, -37.74, -32.90, 98.71, -34.19, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 21.55mA], Solar Cell 2: [Voltage: 2.01V, Current: 5.22mA]
(Timestamp: 3408953) Temperature Readings: [-31.94, -35.48, 78.71, -37.74, -32.58, 98.71, -34.52, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 21.88mA], Solar Cell 2: [Voltage: 2.05V, Current: 5.22mA]
(Timestamp: 3409459) Temperature Readings: [-31.61, -35.48, 78.71, -37.74, -32.58, 98.71, -34.19, 94.84], Solar Cell 1: [Voltage: 0.00V, Current: 21.88mA], Solar Cell 2: [Voltage: 2.20V, Current: 5.22mA]
(Timestamp: 3409968) Temperature Readings: [-31.61, -35.48, 78.39, -37.74, -32.58, 98.71, -34.19, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 21.88mA], Solar Cell 2: [Voltage: 2.12V, Current: 5.22mA]
(Timestamp: 3410477) Temperature Readings: [-31.29, -35.48, 78.71, -37.74, -32.26, 98.71, -34.19, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 21.55mA], Solar Cell 2: [Voltage: 2.23V, Current: 5.22mA]
(Timestamp: 3410986) Temperature Readings: [-31.29, -35.48, 78.71, -37.74, -32.58, 98.71, -34.19, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 21.55mA], Solar Cell 2: [Voltage: 2.08V, Current: 5.22mA]
(Timestamp: 3411495) Temperature Readings: [-31.29, -35.81, 78.71, -37.74, -32.90, 98.71, -34.19, 94.52], Solar Cell 1: [Voltage: 0.00V, Current: 21.55mA], Solar Cell 2: [Voltage: 2.28V, Current: 5.22mA]
(Timestamp: 3412005) Temperature Readings: [-31.94, -35.48, 78.71, -37.74, -32.58, 98.71, -34.19, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 21.88mA], Solar Cell 2: [Voltage: 2.15V, Current: 5.22mA]
(Timestamp: 3412515) Temperature Readings: [-31.61, -35.48, 78.71, -37.74, -32.26, 98.71, -34.19, 94.84], Solar Cell 1: [Voltage: 0.00V, Current: 49.63mA], Solar Cell 2: [Voltage: 2.81V, Current: 6.20mA]
(Timestamp: 3413026) Temperature Readings: [-31.29, -35.48, 78.71, -37.74, -32.26, 98.71, -34.19, 94.84], Solar Cell 1: [Voltage: 0.00V, Current: 89.79mA], Solar Cell 2: [Voltage: 2.07V, Current: 5.22mA]
(Timestamp: 3413539) Temperature Readings: [-31.29, -35.48, 78.71, -37.74, -31.94, 99.03, -34.52, 94.52], Solar Cell 1: [Voltage: 0.01V, Current: 92.73mA], Solar Cell 2: [Voltage: 0.71V, Current: 33.63mA]
(Timestamp: 3414045) Temperature Readings: [-31.29, -35.48, 78.71, -37.74, -32.26, 98.71, -34.19, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 91.75mA], Solar Cell 2: [Voltage: 0.79V, Current: 33.63mA]
(Timestamp: 3414552) Temperature Readings: [-31.29, -35.48, 78.71, -37.74, -32.26, 98.71, -34.19, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 90.44mA], Solar Cell 2: [Voltage: 0.78V, Current: 33.63mA]
(Timestamp: 3415058) Temperature Readings: [-30.65, -35.48, 78.71, -37.74, -32.26, 98.71, -34.19, 93.87], Solar Cell 1: [Voltage: 0.00V, Current: 89.46mA], Solar Cell 2: [Voltage: 0.70V, Current: 33.30mA]
(Timestamp: 3415565) Temperature Readings: [-31.29, -35.81, 78.71, -37.42, -31.94, 98.71, -34.19, 93.87], Solar Cell 1: [Voltage: 0.00V, Current: 87.50mA], Solar Cell 2: [Voltage: 0.57V, Current: 32.32mA]
(Timestamp: 3416073) Temperature Readings: [-31.29, -35.81, 78.71, -37.74, -31.94, 99.35, -34.19, 97.74], Solar Cell 1: [Voltage: 0.00V, Current: 85.54mA], Solar Cell 2: [Voltage: 1.48V, Current: 137.46mA]
(Timestamp: 3416582) Temperature Readings: [-30.97, -35.81, 78.71, -37.74, -31.61, 98.39, -34.19, 93.23], Solar Cell 1: [Voltage: 0.00V, Current: 86.20mA], Solar Cell 2: [Voltage: 1.99V, Current: 4.90mA]
(Timestamp: 3417091) Temperature Readings: [-31.29, -35.48, 78.71, -37.74, -31.61, 98.71, -33.87, 94.84], Solar Cell 1: [Voltage: 0.00V, Current: 86.52mA], Solar Cell 2: [Voltage: 2.54V, Current: 5.88mA]
(Timestamp: 3417600) Temperature Readings: [-31.29, -35.48, 79.03, -37.74, -31.61, 98.71, -34.19, 94.84], Solar Cell 1: [Voltage: 0.00V, Current: 86.20mA], Solar Cell 2: [Voltage: 2.65V, Current: 5.88mA]
(Timestamp: 3418110) Temperature Readings: [-31.29, -35.48, 78.71, -37.74, -31.61, 98.71, -34.19, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 80.32mA], Solar Cell 2: [Voltage: 2.74V, Current: 5.55mA]
(Timestamp: 3418621) Temperature Readings: [-31.29, -35.48, 78.39, -37.74, -31.29, 98.39, -34.19, 93.87], Solar Cell 1: [Voltage: 0.00V, Current: 47.02mA], Solar Cell 2: [Voltage: 2.74V, Current: 5.88mA]
(Timestamp: 3419131) Temperature Readings: [-31.29, -35.48, 78.39, -37.74, -31.29, 98.39, -34.52, 93.55], Solar Cell 1: [Voltage: 0.00V, Current: 21.88mA], Solar Cell 2: [Voltage: 2.40V, Current: 5.55mA]
(Timestamp: 3419642) Temperature Readings: [-31.29, -35.48, 78.39, -37.74, -31.29, 98.71, -34.19, 93.55], Solar Cell 1: [Voltage: 0.00V, Current: 19.59mA], Solar Cell 2: [Voltage: 1.75V, Current: 5.22mA]
(Timestamp: 3420148) Temperature Readings: [-31.29, -35.48, 78.39, -37.74, -31.29, 98.71, -34.19, 93.55], Solar Cell 1: [Voltage: 0.00V, Current: 20.90mA], Solar Cell 2: [Voltage: 0.46V, Current: 26.77mA]
(Timestamp: 3420655) Temperature Readings: [-30.97, -35.48, 78.71, -37.74, -31.29, 99.03, -34.19, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 21.22mA], Solar Cell 2: [Voltage: 0.55V, Current: 32.32mA]
(Timestamp: 3421161) Temperature Readings: [-30.97, -35.48, 78.71, -38.06, -31.29, 98.71, -33.87, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 21.55mA], Solar Cell 2: [Voltage: 0.61V, Current: 33.30mA]
(Timestamp: 3421669) Temperature Readings: [-30.97, -35.48, 78.71, -37.74, -31.61, 98.71, -34.19, 94.19], Solar Cell 1: [Voltage: 0.00V, Current: 20.90mA], Solar Cell 2: [Voltage: 0.61V, Current: 33.30mA]
